[2025-11-07T04:50:13.846949] LAT:12.971099, LON:79.155084, ALT:312.2, SPD:1.08, SAT:6, BAT:3.9, RSSI:-47
[2025-11-07T04:57:37.801016] LAT:12.971758, LON:79.155917, ALT:311.8, SPD:0.57, SAT:7, BAT:3.865, RSSI:-50
[2025-11-07T04:57:38.135485] LAT:12.968112, LON:79.157164, ALT:306.5, SPD:1.74, SAT:9, BAT:3.839, RSSI:-48
[2025-11-07T04:57:40.313037] LAT:12.971764, LON:79.155925, ALT:314.0, SPD:2.33, SAT:7, BAT:3.865, RSSI:-73
[2025-11-07T04:57:40.650798] LAT:12.968104, LON:79.15717, ALT:310.7, SPD:0.86, SAT:9, BAT:3.839, RSSI:-62
[2025-11-07T04:57:42.824691] LAT:12.971767, LON:79.155934, ALT:307.1, SPD:1.22, SAT:9, BAT:3.865, RSSI:-53
[2025-11-07T04:57:43.164091] LAT:12.968097, LON:79.157177, ALT:305.6, SPD:2.06, SAT:5, BAT:3.838, RSSI:-53
[2025-11-07T04:57:45.336111] LAT:12.971772, LON:79.155943, ALT:312.8, SPD:1.94, SAT:9, BAT:3.864, RSSI:-61
[2025-11-07T04:57:45.685231] LAT:12.968089, LON:79.157184, ALT:310.9, SPD:1.37, SAT:8, BAT:3.838, RSSI:-67
[2025-11-07T04:57:47.847541] LAT:12.971778, LON:79.155951, ALT:305.7, SPD:1.93, SAT:6, BAT:3.864, RSSI:-63
[2025-11-07T04:57:48.198869] LAT:12.968082, LON:79.157191, ALT:314.5, SPD:2.4, SAT:5, BAT:3.838, RSSI:-67
[2025-11-07T04:57:50.359391] LAT:12.971787, LON:79.155955, ALT:310.8, SPD:0.65, SAT:7, BAT:3.864, RSSI:-58
[2025-11-07T04:57:50.712213] LAT:12.968074, LON:79.157197, ALT:314.5, SPD:2.05, SAT:8, BAT:3.838, RSSI:-68
[2025-11-07T04:57:52.872476] LAT:12.971794, LON:79.155962, ALT:305.8, SPD:1.02, SAT:9, BAT:3.864, RSSI:-68
[2025-11-07T04:57:53.224461] LAT:12.968068, LON:79.157205, ALT:312.7, SPD:2.49, SAT:6, BAT:3.838, RSSI:-55
[2025-11-07T04:57:55.384729] LAT:12.971799, LON:79.155971, ALT:305.4, SPD:2.08, SAT:7, BAT:3.864, RSSI:-73
[2025-11-07T04:57:55.739745] LAT:12.968062, LON:79.157213, ALT:312.9, SPD:1.63, SAT:5, BAT:3.837, RSSI:-60
[2025-11-07T04:57:57.898851] LAT:12.971801, LON:79.155981, ALT:308.9, SPD:1.19, SAT:5, BAT:3.864, RSSI:-52
[2025-11-07T04:57:58.258250] LAT:12.968054, LON:79.157219, ALT:307.3, SPD:2.0, SAT:8, BAT:3.837, RSSI:-47
[2025-11-07T04:58:00.409757] LAT:12.971807, LON:79.155989, ALT:311.5, SPD:2.12, SAT:7, BAT:3.863, RSSI:-72
[2025-11-07T04:58:00.771904] LAT:12.968045, LON:79.157221, ALT:314.2, SPD:0.84, SAT:8, BAT:3.837, RSSI:-69
[2025-11-07T04:58:02.921603] LAT:12.971814, LON:79.155997, ALT:306.3, SPD:2.17, SAT:8, BAT:3.863, RSSI:-63
[2025-11-07T04:58:03.283564] LAT:12.968036, LON:79.157226, ALT:313.5, SPD:0.51, SAT:6, BAT:3.837, RSSI:-62
[2025-11-07T04:58:05.434237] LAT:12.971823, LON:79.156, ALT:308.7, SPD:1.3, SAT:7, BAT:3.863, RSSI:-73
[2025-11-07T04:58:05.794313] LAT:12.968027, LON:79.157229, ALT:311.6, SPD:1.3, SAT:6, BAT:3.837, RSSI:-59
[2025-11-07T04:58:07.945430] LAT:12.971833, LON:79.156002, ALT:305.2, SPD:2.16, SAT:8, BAT:3.863, RSSI:-74
[2025-11-07T04:58:08.313182] LAT:12.968017, LON:79.157233, ALT:305.0, SPD:1.69, SAT:6, BAT:3.837, RSSI:-50
[2025-11-07T04:58:10.457734] LAT:12.971841, LON:79.156008, ALT:313.6, SPD:1.02, SAT:6, BAT:3.863, RSSI:-51
[2025-11-07T04:58:10.825118] LAT:12.968011, LON:79.157241, ALT:311.0, SPD:2.33, SAT:5, BAT:3.836, RSSI:-45
[2025-11-07T04:58:12.968531] LAT:12.971849, LON:79.156013, ALT:312.4, SPD:0.84, SAT:6, BAT:3.863, RSSI:-66
[2025-11-07T04:58:13.337485] LAT:12.968006, LON:79.15725, ALT:313.4, SPD:1.93, SAT:7, BAT:3.836, RSSI:-55
[2025-11-07T04:58:15.480360] LAT:12.971859, LON:79.156015, ALT:311.6, SPD:1.02, SAT:8, BAT:3.862, RSSI:-61
[2025-11-07T04:58:15.846851] LAT:12.968005, LON:79.157259, ALT:314.6, SPD:1.21, SAT:8, BAT:3.836, RSSI:-57
[2025-11-07T04:58:17.992859] LAT:12.971868, LON:79.156019, ALT:309.9, SPD:1.13, SAT:9, BAT:3.862, RSSI:-74
[2025-11-07T04:58:18.359184] LAT:12.968003, LON:79.157269, ALT:307.6, SPD:0.82, SAT:8, BAT:3.836, RSSI:-49
[2025-11-07T04:58:20.504625] LAT:12.971878, LON:79.15602, ALT:305.0, SPD:0.85, SAT:9, BAT:3.862, RSSI:-68
[2025-11-07T04:58:20.872481] LAT:12.968006, LON:79.157279, ALT:305.7, SPD:2.2, SAT:5, BAT:3.836, RSSI:-63
[2025-11-07T04:58:23.019867] LAT:12.971888, LON:79.156019, ALT:312.9, SPD:0.9, SAT:6, BAT:3.862, RSSI:-73
[2025-11-07T04:58:23.383601] LAT:12.968009, LON:79.157288, ALT:313.6, SPD:1.73, SAT:8, BAT:3.835, RSSI:-63
[2025-11-07T04:58:25.532156] LAT:12.971898, LON:79.156018, ALT:307.1, SPD:1.61, SAT:8, BAT:3.861, RSSI:-47
[2025-11-07T04:58:25.897010] LAT:12.968008, LON:79.157298, ALT:305.3, SPD:1.0, SAT:7, BAT:3.835, RSSI:-48
[2025-11-07T04:58:28.044918] LAT:12.971906, LON:79.156013, ALT:310.3, SPD:2.15, SAT:8, BAT:3.861, RSSI:-50
[2025-11-07T04:58:28.408088] LAT:12.968006, LON:79.157308, ALT:310.0, SPD:1.02, SAT:5, BAT:3.835, RSSI:-68
[2025-11-07T04:58:30.557136] LAT:12.971915, LON:79.156009, ALT:307.0, SPD:1.4, SAT:6, BAT:3.861, RSSI:-59
[2025-11-07T04:58:30.923299] LAT:12.968005, LON:79.157318, ALT:310.7, SPD:0.89, SAT:5, BAT:3.835, RSSI:-72
[2025-11-07T04:58:33.069700] LAT:12.971922, LON:79.156001, ALT:308.9, SPD:1.35, SAT:9, BAT:3.861, RSSI:-52
[2025-11-07T04:58:33.436232] LAT:12.968005, LON:79.157328, ALT:314.9, SPD:1.71, SAT:7, BAT:3.835, RSSI:-68
[2025-11-07T04:58:35.582909] LAT:12.971926, LON:79.155992, ALT:314.8, SPD:0.89, SAT:9, BAT:3.861, RSSI:-56
[2025-11-07T04:58:35.949838] LAT:12.968001, LON:79.157337, ALT:314.0, SPD:0.7, SAT:9, BAT:3.834, RSSI:-54
[2025-11-07T04:58:38.093788] LAT:12.971932, LON:79.155984, ALT:314.3, SPD:1.06, SAT:8, BAT:3.86, RSSI:-47
[2025-11-07T04:58:38.459671] LAT:12.967994, LON:79.157344, ALT:307.0, SPD:1.82, SAT:8, BAT:3.834, RSSI:-49
[2025-11-07T04:58:40.607565] LAT:12.97194, LON:79.155978, ALT:313.3, SPD:2.46, SAT:8, BAT:3.86, RSSI:-48
[2025-11-07T04:58:40.976869] LAT:12.967986, LON:79.157351, ALT:313.7, SPD:1.73, SAT:7, BAT:3.834, RSSI:-57
[2025-11-07T04:58:43.119667] LAT:12.97195, LON:79.155976, ALT:313.5, SPD:1.24, SAT:9, BAT:3.86, RSSI:-65
[2025-11-07T04:58:43.491640] LAT:12.967982, LON:79.15736, ALT:307.5, SPD:2.43, SAT:8, BAT:3.833, RSSI:-63
[2025-11-07T04:58:45.642402] LAT:12.971959, LON:79.155973, ALT:314.1, SPD:1.88, SAT:8, BAT:3.86, RSSI:-67
[2025-11-07T04:58:46.007993] LAT:12.967979, LON:79.157369, ALT:313.7, SPD:0.59, SAT:8, BAT:3.833, RSSI:-72
[2025-11-07T04:58:48.153647] LAT:12.971969, LON:79.155969, ALT:314.4, SPD:1.18, SAT:7, BAT:3.86, RSSI:-51
[2025-11-07T04:58:48.520788] LAT:12.967982, LON:79.157379, ALT:305.1, SPD:1.99, SAT:8, BAT:3.833, RSSI:-72
[2025-11-07T04:58:50.665343] LAT:12.971978, LON:79.155965, ALT:306.2, SPD:2.37, SAT:5, BAT:3.86, RSSI:-53
[2025-11-07T04:58:51.030740] LAT:12.967979, LON:79.157389, ALT:306.3, SPD:1.6, SAT:7, BAT:3.833, RSSI:-46
[2025-11-07T04:58:53.177984] LAT:12.971985, LON:79.155958, ALT:314.3, SPD:1.39, SAT:6, BAT:3.859, RSSI:-48
[2025-11-07T04:58:53.544468] LAT:12.967977, LON:79.157398, ALT:313.7, SPD:1.94, SAT:8, BAT:3.833, RSSI:-69
[2025-11-07T04:58:55.689413] LAT:12.971995, LON:79.155956, ALT:312.0, SPD:1.88, SAT:9, BAT:3.859, RSSI:-70
[2025-11-07T04:58:56.057822] LAT:12.967975, LON:79.157408, ALT:314.8, SPD:1.2, SAT:9, BAT:3.832, RSSI:-73
[2025-11-07T04:58:58.203331] LAT:12.972003, LON:79.15595, ALT:309.2, SPD:2.18, SAT:7, BAT:3.859, RSSI:-57
[2025-11-07T04:58:58.570616] LAT:12.967976, LON:79.157418, ALT:313.2, SPD:2.3, SAT:7, BAT:3.832, RSSI:-46
[2025-11-07T04:59:00.713299] LAT:12.972006, LON:79.155941, ALT:313.1, SPD:2.31, SAT:9, BAT:3.859, RSSI:-52
[2025-11-07T04:59:01.083343] LAT:12.967977, LON:79.157428, ALT:314.2, SPD:1.56, SAT:5, BAT:3.832, RSSI:-66
[2025-11-07T04:59:03.224230] LAT:12.972007, LON:79.155931, ALT:306.0, SPD:1.23, SAT:5, BAT:3.858, RSSI:-64
[2025-11-07T04:59:03.595836] LAT:12.967982, LON:79.157437, ALT:308.0, SPD:0.93, SAT:9, BAT:3.832, RSSI:-58
[2025-11-07T04:59:05.736033] LAT:12.972006, LON:79.155921, ALT:305.2, SPD:2.15, SAT:5, BAT:3.858, RSSI:-71
[2025-11-07T04:59:06.103246] LAT:12.967981, LON:79.157447, ALT:308.5, SPD:2.37, SAT:9, BAT:3.832, RSSI:-63
[2025-11-07T04:59:08.248731] LAT:12.972003, LON:79.155911, ALT:305.4, SPD:1.9, SAT:8, BAT:3.858, RSSI:-54
[2025-11-07T04:59:08.613679] LAT:12.96798, LON:79.157457, ALT:315.0, SPD:1.1, SAT:5, BAT:3.831, RSSI:-48
[2025-11-07T04:59:10.759642] LAT:12.971998, LON:79.155903, ALT:310.0, SPD:1.59, SAT:8, BAT:3.858, RSSI:-46
[2025-11-07T04:59:11.124141] LAT:12.967979, LON:79.157467, ALT:314.9, SPD:0.95, SAT:5, BAT:3.831, RSSI:-55
[2025-11-07T04:59:13.271561] LAT:12.971992, LON:79.155894, ALT:311.0, SPD:0.97, SAT:7, BAT:3.858, RSSI:-63
[2025-11-07T04:59:13.633016] LAT:12.967982, LON:79.157477, ALT:306.9, SPD:1.62, SAT:7, BAT:3.831, RSSI:-59
[2025-11-07T04:59:15.782338] LAT:12.971988, LON:79.155885, ALT:308.8, SPD:0.92, SAT:9, BAT:3.857, RSSI:-55
[2025-11-07T04:59:16.141401] LAT:12.967982, LON:79.157487, ALT:310.2, SPD:1.23, SAT:7, BAT:3.831, RSSI:-68
[2025-11-07T04:59:18.294180] LAT:12.971981, LON:79.155878, ALT:307.4, SPD:2.11, SAT:8, BAT:3.857, RSSI:-57
[2025-11-07T04:59:18.651467] LAT:12.967987, LON:79.157495, ALT:312.3, SPD:0.83, SAT:8, BAT:3.831, RSSI:-56
[2025-11-07T04:59:20.806312] LAT:12.971975, LON:79.15587, ALT:309.7, SPD:0.9, SAT:7, BAT:3.857, RSSI:-56
[2025-11-07T04:59:21.160691] LAT:12.967991, LON:79.157504, ALT:305.8, SPD:1.84, SAT:7, BAT:3.83, RSSI:-64
[2025-11-07T04:59:23.316719] LAT:12.971966, LON:79.155865, ALT:305.6, SPD:1.23, SAT:8, BAT:3.857, RSSI:-57
[2025-11-07T04:59:23.674136] LAT:12.967993, LON:79.157514, ALT:311.1, SPD:1.77, SAT:7, BAT:3.83, RSSI:-74
[2025-11-07T04:59:25.829252] LAT:12.97196, LON:79.155858, ALT:306.4, SPD:0.54, SAT:9, BAT:3.857, RSSI:-69
[2025-11-07T04:59:26.184528] LAT:12.967999, LON:79.157522, ALT:314.0, SPD:0.81, SAT:7, BAT:3.83, RSSI:-47
[2025-11-07T04:59:28.342388] LAT:12.971954, LON:79.15585, ALT:313.0, SPD:1.59, SAT:6, BAT:3.856, RSSI:-49
[2025-11-07T04:59:28.697264] LAT:12.968008, LON:79.157527, ALT:308.7, SPD:1.78, SAT:8, BAT:3.83, RSSI:-61
[2025-11-07T04:59:30.852862] LAT:12.971953, LON:79.15584, ALT:313.7, SPD:0.76, SAT:5, BAT:3.856, RSSI:-46
[2025-11-07T04:59:31.210741] LAT:12.968015, LON:79.157533, ALT:311.4, SPD:1.83, SAT:7, BAT:3.829, RSSI:-59
[2025-11-07T04:59:33.365688] LAT:12.971957, LON:79.15583, ALT:306.3, SPD:0.65, SAT:8, BAT:3.856, RSSI:-60
[2025-11-07T04:59:33.723393] LAT:12.968025, LON:79.157537, ALT:313.9, SPD:1.54, SAT:5, BAT:3.829, RSSI:-54
[2025-11-07T04:59:35.878026] LAT:12.97196, LON:79.155821, ALT:308.8, SPD:2.18, SAT:6, BAT:3.856, RSSI:-49
[2025-11-07T04:59:36.236469] LAT:12.968034, LON:79.157541, ALT:310.2, SPD:1.28, SAT:6, BAT:3.829, RSSI:-72
[2025-11-07T04:59:38.393052] LAT:12.971964, LON:79.155811, ALT:313.2, SPD:2.2, SAT:9, BAT:3.856, RSSI:-56
[2025-11-07T04:59:38.748166] LAT:12.968041, LON:79.157549, ALT:309.6, SPD:0.5, SAT:6, BAT:3.829, RSSI:-64
[2025-11-07T04:59:40.901345] LAT:12.971967, LON:79.155802, ALT:307.9, SPD:2.11, SAT:7, BAT:3.856, RSSI:-69
[2025-11-07T04:59:41.262244] LAT:12.968046, LON:79.157557, ALT:306.8, SPD:0.68, SAT:5, BAT:3.829, RSSI:-57
[2025-11-07T04:59:43.412234] LAT:12.971969, LON:79.155792, ALT:308.9, SPD:1.54, SAT:7, BAT:3.856, RSSI:-54
[2025-11-07T04:59:43.774251] LAT:12.968053, LON:79.157564, ALT:309.1, SPD:1.92, SAT:9, BAT:3.829, RSSI:-53
[2025-11-07T04:59:45.927212] LAT:12.971972, LON:79.155783, ALT:310.4, SPD:2.42, SAT:8, BAT:3.855, RSSI:-58
[2025-11-07T04:59:46.286878] LAT:12.968058, LON:79.157572, ALT:312.6, SPD:1.53, SAT:7, BAT:3.828, RSSI:-74
[2025-11-07T04:59:48.437987] LAT:12.971979, LON:79.155775, ALT:305.4, SPD:2.47, SAT:8, BAT:3.855, RSSI:-53
[2025-11-07T04:59:48.798700] LAT:12.968065, LON:79.15758, ALT:308.1, SPD:2.13, SAT:9, BAT:3.828, RSSI:-75
[2025-11-07T04:59:50.951954] LAT:12.971987, LON:79.155769, ALT:308.5, SPD:2.49, SAT:6, BAT:3.855, RSSI:-47
[2025-11-07T04:59:51.311183] LAT:12.96807, LON:79.157588, ALT:309.2, SPD:1.14, SAT:7, BAT:3.828, RSSI:-73
[2025-11-07T04:59:53.465779] LAT:12.971996, LON:79.155767, ALT:307.7, SPD:1.7, SAT:5, BAT:3.855, RSSI:-66
[2025-11-07T04:59:53.826055] LAT:12.968071, LON:79.157598, ALT:306.4, SPD:0.63, SAT:8, BAT:3.828, RSSI:-64
[2025-11-07T04:59:55.972642] LAT:12.972006, LON:79.155768, ALT:308.2, SPD:1.68, SAT:9, BAT:3.855, RSSI:-74
[2025-11-07T04:59:56.340461] LAT:12.968071, LON:79.157608, ALT:307.6, SPD:2.15, SAT:5, BAT:3.827, RSSI:-65
[2025-11-07T04:59:58.484132] LAT:12.972016, LON:79.15577, ALT:307.9, SPD:1.11, SAT:6, BAT:3.854, RSSI:-57
[2025-11-07T04:59:58.852968] LAT:12.968072, LON:79.157618, ALT:311.6, SPD:2.04, SAT:8, BAT:3.827, RSSI:-60
[2025-11-07T05:00:00.997585] LAT:12.972026, LON:79.155767, ALT:310.2, SPD:2.37, SAT:9, BAT:3.854, RSSI:-54
[2025-11-07T05:00:01.365992] LAT:12.96807, LON:79.157628, ALT:312.1, SPD:1.11, SAT:5, BAT:3.827, RSSI:-45
[2025-11-07T05:00:03.508151] LAT:12.972035, LON:79.155763, ALT:308.1, SPD:2.03, SAT:6, BAT:3.854, RSSI:-53
[2025-11-07T05:00:03.877828] LAT:12.968068, LON:79.157638, ALT:309.9, SPD:0.71, SAT:6, BAT:3.827, RSSI:-60
[2025-11-07T05:00:06.018309] LAT:12.972044, LON:79.15576, ALT:314.3, SPD:1.27, SAT:7, BAT:3.854, RSSI:-47
[2025-11-07T05:00:06.389406] LAT:12.968065, LON:79.157648, ALT:312.4, SPD:0.73, SAT:7, BAT:3.827, RSSI:-62
[2025-11-07T05:00:08.528030] LAT:12.972053, LON:79.155756, ALT:310.8, SPD:1.52, SAT:7, BAT:3.854, RSSI:-58
[2025-11-07T05:00:08.900654] LAT:12.968059, LON:79.157655, ALT:312.8, SPD:1.05, SAT:8, BAT:3.827, RSSI:-49
[2025-11-07T05:00:11.039968] LAT:12.97206, LON:79.155748, ALT:306.0, SPD:2.48, SAT:8, BAT:3.854, RSSI:-62
[2025-11-07T05:00:11.412054] LAT:12.968054, LON:79.157664, ALT:312.8, SPD:0.87, SAT:7, BAT:3.826, RSSI:-49
[2025-11-07T05:00:13.549217] LAT:12.972068, LON:79.155742, ALT:314.3, SPD:2.46, SAT:9, BAT:3.853, RSSI:-59
[2025-11-07T05:00:13.924047] LAT:12.968053, LON:79.157674, ALT:313.7, SPD:2.06, SAT:6, BAT:3.826, RSSI:-62
[2025-11-07T05:00:16.059825] LAT:12.972077, LON:79.155738, ALT:310.0, SPD:1.51, SAT:7, BAT:3.853, RSSI:-54
[2025-11-07T05:00:16.435696] LAT:12.968054, LON:79.157684, ALT:313.3, SPD:1.3, SAT:9, BAT:3.826, RSSI:-51
[2025-11-07T05:00:18.571413] LAT:12.972087, LON:79.155738, ALT:312.8, SPD:1.67, SAT:9, BAT:3.853, RSSI:-58
[2025-11-07T05:00:18.949923] LAT:12.96806, LON:79.157692, ALT:310.9, SPD:0.77, SAT:8, BAT:3.826, RSSI:-57
[2025-11-07T05:00:21.084773] LAT:12.972096, LON:79.155735, ALT:310.1, SPD:1.74, SAT:5, BAT:3.853, RSSI:-57
[2025-11-07T05:00:21.464307] LAT:12.968065, LON:79.1577, ALT:308.0, SPD:1.28, SAT:9, BAT:3.826, RSSI:-54
[2025-11-07T05:00:23.596485] LAT:12.972103, LON:79.155727, ALT:307.8, SPD:0.87, SAT:8, BAT:3.852, RSSI:-73
[2025-11-07T05:00:23.977227] LAT:12.968073, LON:79.157706, ALT:309.6, SPD:1.35, SAT:8, BAT:3.825, RSSI:-69
[2025-11-07T05:00:26.105112] LAT:12.972112, LON:79.155722, ALT:313.8, SPD:1.06, SAT:9, BAT:3.852, RSSI:-57
[2025-11-07T05:00:26.485066] LAT:12.968083, LON:79.157709, ALT:311.8, SPD:1.73, SAT:6, BAT:3.825, RSSI:-51
[2025-11-07T05:00:28.614883] LAT:12.972122, LON:79.155723, ALT:306.7, SPD:1.94, SAT:6, BAT:3.852, RSSI:-68
[2025-11-07T05:00:28.995238] LAT:12.968093, LON:79.157707, ALT:305.5, SPD:1.25, SAT:9, BAT:3.825, RSSI:-64
[2025-11-07T05:00:31.126043] LAT:12.972131, LON:79.155721, ALT:311.8, SPD:2.25, SAT:9, BAT:3.852, RSSI:-60
[2025-11-07T05:00:31.507566] LAT:12.968102, LON:79.157704, ALT:306.2, SPD:1.54, SAT:9, BAT:3.825, RSSI:-60
[2025-11-07T05:00:33.637022] LAT:12.972141, LON:79.155722, ALT:312.3, SPD:2.25, SAT:6, BAT:3.852, RSSI:-70
[2025-11-07T05:00:34.017683] LAT:12.96811, LON:79.157698, ALT:307.5, SPD:1.51, SAT:9, BAT:3.825, RSSI:-45
[2025-11-07T05:00:36.146359] LAT:12.972151, LON:79.155721, ALT:313.1, SPD:2.39, SAT:9, BAT:3.851, RSSI:-57
[2025-11-07T05:00:36.525908] LAT:12.968116, LON:79.15769, ALT:306.4, SPD:1.6, SAT:7, BAT:3.825, RSSI:-69
[2025-11-07T05:00:38.656758] LAT:12.97216, LON:79.155717, ALT:305.4, SPD:1.93, SAT:7, BAT:3.851, RSSI:-45
[2025-11-07T05:00:39.034298] LAT:12.968124, LON:79.157683, ALT:312.8, SPD:2.38, SAT:8, BAT:3.824, RSSI:-55
[2025-11-07T05:00:41.165365] LAT:12.972169, LON:79.155713, ALT:313.6, SPD:1.28, SAT:8, BAT:3.851, RSSI:-57
[2025-11-07T05:00:41.547110] LAT:12.968127, LON:79.157674, ALT:314.3, SPD:1.92, SAT:9, BAT:3.824, RSSI:-72
[2025-11-07T05:00:43.676304] LAT:12.972177, LON:79.155706, ALT:314.3, SPD:2.17, SAT:6, BAT:3.851, RSSI:-65
[2025-11-07T05:00:44.058829] LAT:12.96813, LON:79.157664, ALT:308.6, SPD:2.26, SAT:8, BAT:3.824, RSSI:-52
[2025-11-07T05:00:46.190394] LAT:12.972186, LON:79.155702, ALT:305.7, SPD:2.09, SAT:5, BAT:3.851, RSSI:-67
[2025-11-07T05:00:46.571372] LAT:12.968131, LON:79.157654, ALT:307.0, SPD:1.63, SAT:9, BAT:3.824, RSSI:-53
[2025-11-07T05:00:48.703132] LAT:12.972196, LON:79.155703, ALT:313.7, SPD:2.26, SAT:8, BAT:3.85, RSSI:-75
[2025-11-07T05:00:49.082222] LAT:12.968138, LON:79.157646, ALT:308.1, SPD:1.97, SAT:6, BAT:3.823, RSSI:-48
[2025-11-07T05:00:51.215590] LAT:12.972205, LON:79.155708, ALT:310.8, SPD:1.98, SAT:9, BAT:3.85, RSSI:-69
[2025-11-07T05:00:51.594471] LAT:12.968147, LON:79.157642, ALT:314.3, SPD:1.76, SAT:9, BAT:3.823, RSSI:-75
[2025-11-07T05:00:53.723849] LAT:12.972213, LON:79.155714, ALT:311.5, SPD:1.99, SAT:9, BAT:3.85, RSSI:-73
[2025-11-07T05:00:54.107856] LAT:12.968155, LON:79.157637, ALT:307.4, SPD:2.4, SAT:6, BAT:3.823, RSSI:-46
[2025-11-07T05:00:56.233158] LAT:12.972221, LON:79.15572, ALT:306.2, SPD:2.34, SAT:5, BAT:3.85, RSSI:-46
[2025-11-07T05:00:56.618020] LAT:12.968165, LON:79.157637, ALT:309.8, SPD:2.33, SAT:6, BAT:3.823, RSSI:-73
[2025-11-07T05:00:58.745972] LAT:12.972229, LON:79.155725, ALT:309.3, SPD:2.31, SAT:8, BAT:3.85, RSSI:-47
[2025-11-07T05:00:59.125774] LAT:12.968175, LON:79.157633, ALT:307.0, SPD:0.66, SAT:8, BAT:3.823, RSSI:-73
[2025-11-07T05:01:01.258486] LAT:12.972239, LON:79.155728, ALT:309.3, SPD:1.39, SAT:6, BAT:3.849, RSSI:-73
[2025-11-07T05:01:01.638647] LAT:12.968185, LON:79.157633, ALT:314.2, SPD:1.46, SAT:5, BAT:3.822, RSSI:-47
[2025-11-07T05:01:03.770423] LAT:12.972248, LON:79.155733, ALT:308.5, SPD:1.93, SAT:8, BAT:3.849, RSSI:-68
[2025-11-07T05:01:04.150434] LAT:12.968194, LON:79.157634, ALT:306.9, SPD:1.63, SAT:5, BAT:3.822, RSSI:-47
[2025-11-07T05:01:06.278066] LAT:12.972256, LON:79.155738, ALT:305.7, SPD:1.45, SAT:9, BAT:3.849, RSSI:-49
[2025-11-07T05:01:06.658777] LAT:12.968204, LON:79.157635, ALT:314.1, SPD:1.48, SAT:5, BAT:3.822, RSSI:-61
[2025-11-07T05:01:08.786764] LAT:12.972262, LON:79.155747, ALT:309.8, SPD:1.62, SAT:5, BAT:3.849, RSSI:-57
[2025-11-07T05:01:09.164851] LAT:12.968214, LON:79.157637, ALT:309.9, SPD:1.08, SAT:8, BAT:3.822, RSSI:-47
[2025-11-07T05:01:11.299587] LAT:12.97227, LON:79.155753, ALT:314.3, SPD:1.33, SAT:7, BAT:3.849, RSSI:-58
[2025-11-07T05:01:11.673379] LAT:12.968224, LON:79.15764, ALT:311.4, SPD:2.2, SAT:8, BAT:3.822, RSSI:-58
[2025-11-07T05:01:13.809068] LAT:12.972277, LON:79.155759, ALT:309.3, SPD:1.82, SAT:6, BAT:3.848, RSSI:-58
[2025-11-07T05:01:14.180765] LAT:12.968233, LON:79.157642, ALT:313.5, SPD:2.36, SAT:6, BAT:3.822, RSSI:-55
[2025-11-07T05:01:16.320949] LAT:12.972285, LON:79.155765, ALT:306.7, SPD:2.38, SAT:8, BAT:3.848, RSSI:-62
[2025-11-07T05:01:16.692110] LAT:12.968243, LON:79.157644, ALT:307.1, SPD:1.94, SAT:8, BAT:3.821, RSSI:-60
[2025-11-07T05:01:18.833163] LAT:12.972294, LON:79.155769, ALT:308.8, SPD:0.78, SAT:5, BAT:3.848, RSSI:-48
[2025-11-07T05:01:19.202174] LAT:12.968253, LON:79.157642, ALT:310.4, SPD:1.37, SAT:7, BAT:3.821, RSSI:-57
[2025-11-07T05:01:21.344887] LAT:12.972304, LON:79.155772, ALT:305.4, SPD:1.91, SAT:5, BAT:3.848, RSSI:-74
[2025-11-07T05:01:21.713648] LAT:12.968263, LON:79.157643, ALT:314.6, SPD:0.76, SAT:8, BAT:3.821, RSSI:-65
[2025-11-07T05:01:23.854717] LAT:12.972314, LON:79.155774, ALT:305.5, SPD:2.09, SAT:9, BAT:3.848, RSSI:-49
[2025-11-07T05:01:24.223669] LAT:12.968273, LON:79.157644, ALT:305.6, SPD:0.67, SAT:5, BAT:3.821, RSSI:-67
[2025-11-07T05:01:26.365296] LAT:12.972324, LON:79.155774, ALT:312.5, SPD:2.34, SAT:5, BAT:3.847, RSSI:-58
[2025-11-07T05:01:26.735448] LAT:12.968283, LON:79.157642, ALT:309.6, SPD:1.87, SAT:7, BAT:3.821, RSSI:-66
[2025-11-07T05:01:28.875367] LAT:12.972332, LON:79.155768, ALT:310.2, SPD:1.58, SAT:8, BAT:3.847, RSSI:-73
[2025-11-07T05:01:29.244389] LAT:12.968292, LON:79.157646, ALT:313.1, SPD:2.44, SAT:5, BAT:3.82, RSSI:-49
[2025-11-07T05:01:31.384424] LAT:12.972337, LON:79.155759, ALT:312.1, SPD:1.09, SAT:9, BAT:3.847, RSSI:-54
[2025-11-07T05:01:31.754786] LAT:12.9683, LON:79.157652, ALT:308.9, SPD:1.2, SAT:8, BAT:3.82, RSSI:-57
[2025-11-07T05:01:33.895484] LAT:12.972344, LON:79.155752, ALT:305.2, SPD:0.91, SAT:8, BAT:3.847, RSSI:-46
[2025-11-07T05:01:34.268629] LAT:12.968309, LON:79.157656, ALT:314.5, SPD:2.13, SAT:7, BAT:3.82, RSSI:-48
[2025-11-07T05:01:36.407500] LAT:12.972353, LON:79.155749, ALT:314.4, SPD:2.28, SAT:7, BAT:3.847, RSSI:-68
[2025-11-07T05:01:36.781399] LAT:12.968317, LON:79.157662, ALT:306.2, SPD:1.71, SAT:9, BAT:3.82, RSSI:-66
[2025-11-07T05:01:38.921226] LAT:12.972362, LON:79.155743, ALT:311.7, SPD:1.78, SAT:9, BAT:3.847, RSSI:-62
